code,name,name_short,name_tv,gender,function,country_code,country_full,nationality_full,nationality_code,height,weight,Disciplines_1,birth_date,Age
1945993,PRICE Olivia,PRICE O,Olivia PRICE,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Sailing,02-08-1992,32
1945994,BROWN Rhiannan,BROWN R,Rhiannan BROWN,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Sailing,13-12-2002,21
1945999,CONNOR Shaun,CONNOR S,Shaun CONNOR,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Sailing,22-06-1998,26
1946002,THOMSON Zoe,THOMSON Z,Zoe THOMSON,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Sailing,02-04-1998,26
1946009,AOUN Laetitia,AOUN L,Laetitia AOUN,Female,Athlete,LBN,Lebanon,Lebanon,LBN,0,0,Taekwondo,14-04-2001,23
1946064,TREW Arisa,TREW A,Arisa TREW,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,12-05-2010,14
1946067,COVELL Chloe,COVELL C,Chloe COVELL,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,08-02-2010,14
1946072,POWELL Haylie,POWELL H,Haylie POWELL,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,07-03-2006,18
1946073,WILSON Keefer,WILSON K,Keefer WILSON,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,10-05-2007,17
1946074,PALMER Keegan,PALMER K,Keegan PALMER,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,13-03-2003,21
1946075,WOOLLEY Kieran,WOOLLEY K,Kieran WOOLLEY,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,20-11-2003,20
1946076,LOVELACE Liv,LOVELACE L,Liv LOVELACE,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,26-12-2003,20
1946080,TREW Ruby,TREW R,Ruby TREW,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,24-11-2008,15
1946081,O'NEILL Shane,O'NEILL S,Shane O'NEILL,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Skateboarding,03-01-1990,34
1946128,EWING Ethan,EWING E,Ethan EWING,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Surfing,02-09-1998,25
1946129,ROBINSON Jack,ROBINSON J,Jack ROBINSON,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Surfing,27-12-1997,26
1946132,PICKLUM Molly,PICKLUM M,Molly PICKLUM,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Surfing,26-11-2002,21
1946137,WRIGHT Tyler,WRIGHT T,Tyler WRIGHT,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Surfing,31-03-1994,30
1946143,CONNOR Abbey Lee,CONNOR AL,Abbey Lee CONNOR,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,21-04-2005,19
1946146,PERKINS Alexandria,PERKINS A,Alexandria PERKINS,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,27-07-2000,24
1946150,TITMUS Ariarne,TITMUS A,Ariarne TITMUS,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,07-09-2000,23
1946153,ARMBRUSTER Ben,ARMBRUSTER B,Ben ARMBRUSTER,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,10-05-2002,22
1946155,WOODWARD Bradley,WOODWARD B,Bradley WOODWARD,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,05-07-1998,26
1946156,SMITH Brendon,SMITH B,Brendon SMITH,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,04-07-2000,24
1946157,THROSSELL Brianna,THROSSELL B,Brianna THROSSELL,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,10-02-1996,28
1946159,CAMPBELL Bronte,CAMPBELL B,Bronte CAMPBELL,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,14-05-1994,30
1946161,McEVOY Cameron,McEVOY C,Cameron McEVOY,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,13-05-1994,30
1946172,WINNINGTON Elijah,WINNINGTON E,Elijah WINNINGTON,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,05-05-2000,24
1946173,DEKKERS Elizabeth,DEKKERS E,Elizabeth DEKKERS,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,06-05-2004,20
1946174,RAMSAY Ella,RAMSAY E,Ella RAMSAY,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,12-07-2004,20
1946177,McKEON Emma,McKEON E,Emma McKEON,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,24-05-1994,30
1946179,SOUTHAM Flynn,SOUTHAM F,Flynn SOUTHAM,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,05-06-2005,19
1946183,ANDERSON Iona,ANDERSON I,Iona ANDERSON,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,03-10-2005,18
1946184,COOPER Isaac,COOPER I,Isaac COOPER,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,07-01-2004,20
1946185,STUBBLETY-COOK Zac,STUBBLETY-COOK Z,Zac STUBBLETY-COOK,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,04-01-1999,25
1946186,CARTWRIGHT Jack,CARTWRIGHT J,Jack CARTWRIGHT,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,22-09-1998,25
1946187,BARCLAY Jaclyn,BARCLAY J,Jaclyn BARCLAY,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,27-12-2006,17
1946188,PERKINS Jamie,PERKINS J,Jamie PERKINS,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,19-01-2005,19
1946189,FORRESTER Jenna,FORRESTER J,Jenna FORRESTER,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,14-06-2003,21
1946190,STRAUCH Jenna,STRAUCH J,Jenna STRAUCH,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,24-03-1997,27
1946195,YONG Joshua,YONG J,Joshua YONG,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,24-07-2001,23
1946196,TAYLOR Kai,TAYLOR K,Kai TAYLOR,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,18-08-2003,21
1946198,McKEOWN Kaylee,McKEOWN K,Kaylee McKEOWN,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,12-07-2001,23
1946200,CHALMERS Kyle,CHALMERS K,Kyle CHALMERS,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,25-06-1998,26
1946201,PALLISTER Lani,PALLISTER L,Lani PALLISTER,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,06-06-2002,22
1946209,TEMPLE Matthew,TEMPLE M,Matthew TEMPLE,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,20-06-1999,25
1946211,GIULIANI Maximillian,GIULIANI M,Maximillian GIULIANI,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,03-07-2003,21
1946212,HARRIS Meg,HARRIS M,Meg HARRIS,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,07-03-2002,22
1946218,O'CALLAGHAN Mollie,O'CALLAGHAN M,Mollie O'CALLAGHAN,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,02-04-2004,20
1946221,WUNSCH Olivia,WUNSCH O,Olivia WUNSCH,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,31-05-2006,18
1946223,SHORT Samuel,SHORT S,Samuel SHORT,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,17-09-2003,20
1946224,WILLIAMSON Sam,WILLIAMSON S,Sam WILLIAMSON,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,19-12-1997,26
1946225,LEE Se-Bom,LEE SB,Se-Bom LEE,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,12-06-2001,23
1946227,JACK Shayna,JACK S,Shayna JACK,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,06-11-1998,25
1946231,NEILL Thomas,NEILL T,Thomas NEILL,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,09-06-2002,22
1946235,YANG William,YANG W,William YANG,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,11-10-1998,25
1946236,PETRIC William Campbell,PETRIC WC,William Campbell PETRIC,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,03-08-2004,20
1946237,INCERTI Zac,INCERTI Z,Zac INCERTI,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Swimming,13-07-1996,28
1946278,ANDRASFI Tibor,ANDRASFI T,Tibor ANDRASFI,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,10-12-1999,24
1946279,BATTAI Sugar Katinka,BATTAI SK,Sugar Katinka BATTAI,Female,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,17-04-2003,21
1946285,BOUSETA Siwar,BOUSETA S,Siwar BOUSETA,Female,Athlete,TUN,Tunisia,Tunisia,TUN,0,0,Wrestling,23-07-1999,25
1946295,NASR Souleymen,NASR S,Souleymen NASR,Male,Athlete,TUN,Tunisia,Tunisia,TUN,0,0,Wrestling,24-02-1997,27
1946320,BOUKTIT Sarah,BOUKTIT S,Sarah BOUKTIT,Female,Athlete,FRA,France,France,FRA,179,0,Handball,27-08-2002,22
1946324,MICULYCOVA Iveta,MICULYCOVA I,Iveta MICULYCOVA,Female,Athlete,CZE,Czechia,Czechia,CZE,0,0,Cycling BMX Freestyle,15-09-2005,18
1946334,LEWIS Bailey,LEWIS B,Bailey LEWIS,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Taekwondo,07-11-1997,26
1946337,SEJRANOVIC Leon,SEJRANOVIC L,Leon SEJRANOVIC,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Taekwondo,12-07-2002,22
1946342,HYMER Stacey,HYMER S,Stacey HYMER,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Taekwondo,02-07-1999,25
1946349,DOSA Daniel,DOSA D,Daniel DOSA,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,19-01-1996,28
1946361,GEMESI Csanad,GEMESI C,Csanad GEMESI,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,13-11-1986,37
1946370,KOCH Mate Tamas,KOCH MT,Mate Tamas KOCH,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,17-09-1999,24
1946373,MARTON Anna,MARTON A,Anna MARTON,Female,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,31-03-1995,29
1946375,MUHARI Eszter,MUHARI E,Eszter MUHARI,Female,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,30-09-2002,21
1946379,NAGY David,NAGY D,David NAGY,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,14-07-1999,25
1946390,WILLIAN Luke,WILLIAN L,Luke WILLIAN,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Triathlon,11-10-1996,27
1946391,HAUSER Matthew,HAUSER M,Matthew HAUSER,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Triathlon,03-04-1998,26
1946392,van COEVORDEN Natalie,van COEVORDEN N,Natalie van COEVORDEN,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Triathlon,22-12-1992,31
1946393,LINN Sophie,LINN S,Sophie LINN,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Triathlon,13-03-1995,29
1946399,PASZTOR Flora,PASZTOR F,Flora PASZTOR,Female,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,30-06-1998,26
1946421,ALZINI Martina,ALZINI M,Martina ALZINI,Female,Alternate Athlete,ITA,Italy,Italy,ITA,0,0,Cycling Track,10-02-1997,27
1946422,PUSZTAI Liza,PUSZTAI L,Liza PUSZTAI,Female,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,11-05-2001,23
1946428,TANAKA Toshiyuki,TANAKA T,TANAKA Toshiyuki,Male,Athlete,JPN,Japan,Japan,JPN,0,0,Equestrian,02-02-1985,39
1946429,HAASE SHIBAYAMA Takashi,HAASE SHIBAYAMA T,HAASE SHIBAYAMA Takashi,Male,Athlete,JPN,Japan,Japan,JPN,0,0,Equestrian,11-05-1980,44
1946431,SATO Eiken,SATO E,SATO Eiken,Male,Athlete,JPN,Japan,Japan,JPN,0,0,Equestrian,08-01-1986,38
1946432,KITAJIMA Ryuzo,KITAJIMA R,KITAJIMA Ryuzo,Male,Alternate Athlete,JPN,Japan,Japan,JPN,0,0,Equestrian,23-10-1985,38
1946434,OIWA Yoshiaki,OIWA Y,OIWA Yoshiaki,Male,Athlete,JPN,Japan,Japan,JPN,0,0,Equestrian,19-07-1976,48
1946435,KAWAI Mike,KAWAI M,KAWAI Mike,Male,Alternate Athlete,JPN,Japan,Japan,JPN,0,0,Equestrian,18-06-1998,26
1946436,SUGITANI Taizo,SUGITANI T,SUGITANI Taizo,Male,Athlete,JPN,Japan,Japan,JPN,0,0,Equestrian,27-06-1976,48
1946438,TOMOTO Kazuma,TOMOTO K,TOMOTO Kazuma,Male,Athlete,JPN,Japan,Japan,JPN,0,0,Equestrian,05-06-1983,41
1946444,RABB Krisztian,RABB K,Krisztian RABB,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,10-11-2001,22
1946450,SIKLOSI Gergely,SIKLOSI G,Gergely SIKLOSI,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,04-09-1997,26
1946558,SZATMARI Andras,SZATMARI A,Andras SZATMARI,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,03-02-1993,31
1946565,SZILAGYI Aron,SZILAGYI A,Aron SZILAGYI,Male,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,14-01-1990,34
1946571,SZUCS Luca Virag,SZUCS LV,Luca Virag SZUCS,Female,Athlete,HUN,Hungary,Hungary,HUN,0,0,Fencing,20-09-2002,21
1946674,LUU Finn,LUU F,Finn LUU,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Table Tennis,14-12-2004,19
1946676,BAE Hwan,BAE H,Hwan BAE,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Table Tennis,17-03-2005,19
1946681,TAPPER Melissa,TAPPER M,Melissa TAPPER,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Table Tennis,01-03-1990,34
1946682,BROMLEY Michelle,BROMLEY M,Michelle BROMLEY,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Table Tennis,24-12-1987,36
1946683,LUM Nicholas,LUM N,Nicholas LUM,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Table Tennis,29-05-2005,19
1946883,MAGOMEDOV Gashim,MAGOMEDOV G,Gashim MAGOMEDOV,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Taekwondo,22-09-1999,24
1946884,BASHTA Anna,BASHTA A,Anna BASHTA,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Fencing,10-07-1996,28
1946886,DWICAHYO Ade Resky,DWICAHYO AR,Ade Resky DWICAHYO,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,174,0,Badminton,13-05-1998,26
1946887,AZZAHRA Keisha Fatimah,AZZAHRA KF,Keisha Fatimah AZZAHRA,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,175,0,Badminton,12-08-2003,21
1946889,SKYDAN Hanna,SKYDAN H,Hanna SKYDAN,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,183,0,Athletics,14-05-1992,32
1946894,HUSEYNOV Rafig,HUSEYNOV R,Rafig HUSEYNOV,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,16-05-1988,36
1946896,STADNIK Mariya,STADNIK M,Mariya STADNIK,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,03-12-1988,35
1947115,GENTILI Giacomo,GENTILI G,Giacomo GENTILI,Male,Athlete,ITA,Italy,Italy,ITA,0,0,Rowing,03-07-1997,27
1947134,MALUKA Ieva,MALUKA I,Ieva MALUKA,Female,Athlete,LAT,Latvia,Latvia,LAT,0,0,Swimming,09-04-2003,21
1947136,BOBROVS Daniils,BOBROVS D,Daniils BOBROVS,Male,Athlete,LAT,Latvia,Latvia,LAT,0,0,Swimming,08-10-1997,26
1947140,PATRIKA Dzeja Delanija,PATRIKA DD,Dzeja Delanija PATRIKA,Female,Athlete,LAT,Latvia,Latvia,LAT,0,0,Diving,22-07-2001,23
1947155,CARRACHER Izac,CARRACHER I,Izac CARRACHER,Male,Athlete,AUS,Australia,Australia,AUS,199,0,Beach Volleyball,14-09-1999,24
1947159,ARTACHO del SOLAR Mariafe,ARTACHO del SOLAR,Mariafe ARTACHO del SOLAR,Female,Athlete,AUS,Australia,Australia,AUS,175,0,Beach Volleyball,24-10-1993,30
1947160,NICOLAIDIS Mark,NICOLAIDIS M,Mark NICOLAIDIS,Male,Athlete,AUS,Australia,Australia,AUS,184,0,Beach Volleyball,20-07-2000,24
1947163,CLANCY Taliqua,CLANCY T,Taliqua CLANCY,Female,Athlete,AUS,Australia,Australia,AUS,184,0,Beach Volleyball,25-06-1992,32
1947164,HODGES Thomas,HODGES T,Thomas HODGES,Male,Athlete,AUS,Australia,Australia,AUS,196,0,Beach Volleyball,04-07-1994,30
1947165,SCHUBERT Zachery,SCHUBERT Z,Zachery SCHUBERT,Male,Athlete,AUS,Australia,Australia,AUS,198,0,Beach Volleyball,23-12-1995,28
1947168,MAMMADOV Murad,MAMMADOV M,Murad MAMMADOV,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,12-08-1995,29
1947172,MESHVILDISHVILI Giorgi,MESHVILDISHVILI G,Giorgi MESHVILDISHVILI,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,13-05-1992,32
1947180,BAYRAMOV Turan,BAYRAMOV T,Turan BAYRAMOV,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,11-01-2001,23
1947181,NURMAGOMEDOV Osman,NURMAGOMEDOV O,Osman NURMAGOMEDOV,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,21-05-1998,26
1947183,ALIYEV Haji,ALIYEV H,Haji ALIYEV,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,21-04-1991,33
1947185,RZAZADE Aliabbas,RZAZADE A,Aliabbas RZAZADE,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,21-05-1998,26
1947191,SHARIATI Sabah Saleh,SHARIATI SS,Sabah Saleh SHARIATI,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,0,0,Wrestling,01-01-1989,35
1947212,CIKAMATANA Eileen,CIKAMATANA E,Eileen CIKAMATANA,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Weightlifting,18-09-1999,24
1947213,NICHELE Jacqueline,NICHELE J,Jacqueline NICHELE,Female,Athlete,AUS,Australia,Australia,AUS,0,0,Weightlifting,07-03-2000,24
1947215,BRUCE Kyle,BRUCE K,Kyle BRUCE,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Weightlifting,12-07-1999,25
1947235,GRAUDINA Tina,GRAUDINA T,Tina GRAUDINA,Female,Athlete,LAT,Latvia,Latvia,LAT,184,0,Beach Volleyball,09-03-1998,26
1947236,SAMOILOVA Anastasija,SAMOILOVA A,Anastasija SAMOILOVA,Female,Athlete,LAT,Latvia,Latvia,LAT,178,0,Beach Volleyball,19-01-1997,27
1947497,ANDREWS Abby,ANDREWS A,Abby ANDREWS,Female,Athlete,AUS,Australia,Australia,AUS,179,0,Water Polo,28-11-2000,23
1947498,WILLIAMS Alice,WILLIAMS A,Alice WILLIAMS,Female,Athlete,AUS,Australia,Australia,AUS,175,0,Water Polo,24-12-1998,25
1947503,LAMBIE Angus,LAMBIE A,Angus LAMBIE,Male,Athlete,AUS,Australia,Australia,AUS,196,0,Water Polo,20-06-1996,28
1947504,EDWARDS Blake,EDWARDS B,Blake EDWARDS,Male,Athlete,AUS,Australia,Australia,AUS,186,0,Water Polo,14-02-1992,32
1947506,HALLIGAN Bronte,HALLIGAN B,Bronte HALLIGAN,Female,Athlete,AUS,Australia,Australia,AUS,176,0,Water Polo,12-08-1996,28
1947507,NEGUS Charlie,NEGUS C,Charlie NEGUS,Male,Athlete,AUS,Australia,Australia,AUS,186,0,Water Polo,10-06-1999,25
1947508,ANDREWS Charlize,ANDREWS C,Charlize ANDREWS,Female,Athlete,AUS,Australia,Australia,AUS,175,0,Water Polo,26-12-2001,22
1947509,POOT Chaz,POOT C,Chaz POOT,Male,Athlete,AUS,Australia,Australia,AUS,194,0,Water Polo,20-11-1998,25
1947512,JACKOVICH Danijela,JACKOVICH D,Danijela JACKOVICH,Female,Athlete,AUS,Australia,Australia,AUS,183,0,Water Polo,04-11-1994,29
1947513,ARMIT Elle,ARMIT E,Elle ARMIT,Female,Athlete,AUS,Australia,Australia,AUS,185,0,Water Polo,20-08-1991,33
1947514,PALM Gabriella,PALM G,Gabriella PALM,Female,Athlete,AUS,Australia,Australia,AUS,182,0,Water Polo,20-05-1998,26
1947515,LONGMAN Genevieve,LONGMAN G,Genevieve LONGMAN,Female,Athlete,AUS,Australia,Australia,AUS,175,0,Water Polo,02-10-1995,28
1947519,MERCEP Jacob,MERCEP J,Jacob MERCEP,Male,Athlete,AUS,Australia,Australia,AUS,189,0,Water Polo,08-02-1998,26
1947520,HEDGES John,HEDGES J,John HEDGES,Male,Athlete,AUS,Australia,Australia,AUS,193,0,Water Polo,07-05-1999,25
1947523,GOFERS Keesja,GOFERS K,Keesja GOFERS,Female,Athlete,AUS,Australia,Australia,AUS,178,0,Water Polo,16-03-1990,34
1947524,EDWARDS Lachlan,EDWARDS L,Lachlan EDWARDS,Male,Athlete,AUS,Australia,Australia,AUS,196,0,Water Polo,06-02-1995,29
1947526,PAVILLARD Luke,PAVILLARD L,Luke PAVILLARD,Male,Athlete,AUS,Australia,Australia,AUS,201,0,Water Polo,13-03-1996,28
1947527,BEREHULAK Marcus,BEREHULAK M,Marcus BEREHULAK,Male,Athlete,AUS,Australia,Australia,AUS,201,0,Water Polo,15-03-2003,21
1947528,KEARNS Tilly,KEARNS T,Tilly KEARNS,Female,Athlete,AUS,Australia,Australia,AUS,175,0,Water Polo,02-10-2000,23
1947529,BYRNES Matthew,BYRNES M,Matthew BYRNES,Male,Athlete,AUS,Australia,Australia,AUS,188,0,Water Polo,30-08-2001,22
1947531,MAKSIMOVIC Milos,MAKSIMOVIC M,Milos MAKSIMOVIC,Male,Athlete,AUS,Australia,Australia,AUS,189,0,Water Polo,25-01-1994,30
1947532,POWER Nathan,POWER N,Nathan POWER,Male,Athlete,AUS,Australia,Australia,AUS,200,0,Water Polo,13-02-1993,31
1947534,PORTER Nic,PORTER N,Nic PORTER,Male,Athlete,AUS,Australia,Australia,AUS,201,0,Water Polo,23-06-1998,26
1947540,GREEN Sienna,GREEN S,Sienna GREEN,Female,Athlete,AUS,Australia,Australia,AUS,193,0,Water Polo,01-11-2004,19
1947541,HEARN Sienna,HEARN S,Sienna HEARN,Female,Athlete,AUS,Australia,Australia,AUS,174,0,Water Polo,16-07-2002,22
1947546,ARANCINI Zoe,ARANCINI Z,Zoe ARANCINI,Female,Athlete,AUS,Australia,Australia,AUS,170,0,Water Polo,14-07-1991,33
1947558,GARDASEVIC Milica,GARDASEVIC M,Milica GARDASEVIC,Female,Athlete,SRB,Serbia,Serbia,SRB,176,0,Athletics,28-09-1998,25
1947563,SPANOVIC Ivana,SPANOVIC I,Ivana SPANOVIC,Female,Athlete,SRB,Serbia,Serbia,SRB,178,0,Athletics,10-05-1990,34
1947565,TOPIC Angelina,TOPIC A,Angelina TOPIC,Female,Athlete,SRB,Serbia,Serbia,SRB,176,0,Athletics,26-07-2005,19
1947566,VILAGOS Adriana,VILAGOS A,Adriana VILAGOS,Female,Athlete,SRB,Serbia,Serbia,SRB,178,0,Athletics,02-01-2004,20
1947569,BIBIC Elzan,BIBIC E,Elzan BIBIC,Male,Athlete,SRB,Serbia,Serbia,SRB,198,0,Athletics,08-01-1999,25
1947576,SINANCEVIC Armin,SINANCEVIC A,Armin SINANCEVIC,Male,Athlete,SRB,Serbia,Serbia,SRB,193,0,Athletics,14-08-1996,28
1947656,BRANKOVIC Marko,BRANKOVIC M,Marko BRANKOVIC,Male,Athlete,SRB,Serbia,Serbia,SRB,200,0,3x3 Basketball,12-08-1994,30
1947658,MAJSTOROVIC Dejan,MAJSTOROVIC D,Dejan MAJSTOROVIC,Male,Athlete,SRB,Serbia,Serbia,SRB,200,0,3x3 Basketball,22-04-1988,36
1947659,STOJACIC Strahinja,STOJACIC S,Strahinja STOJACIC,Male,Athlete,SRB,Serbia,Serbia,SRB,198,0,3x3 Basketball,15-07-1992,32
1947661,VASIC Mihailo,VASIC M,Mihailo VASIC,Male,Athlete,SRB,Serbia,Serbia,SRB,199,0,3x3 Basketball,20-07-1993,31
1947736,JENDOUBI Mohamed Khalil,JENDOUBI MK,Mohamed Khalil JENDOUBI,Male,Athlete,TUN,Tunisia,Tunisia,TUN,0,0,Taekwondo,01-06-2002,22
1947737,KATOUSSI Firas,KATOUSSI F,Firas KATOUSSI,Male,Athlete,TUN,Tunisia,Tunisia,TUN,0,0,Taekwondo,06-09-1995,28
1947738,TOUMI Chaima,TOUMI C,Chaima TOUMI,Female,Athlete,TUN,Tunisia,Tunisia,TUN,0,0,Taekwondo,23-09-2003,20
1947739,DHAHRI Ikram,DHAHRI I,Ikram DHAHRI,Female,Athlete,TUN,Tunisia,Tunisia,TUN,0,0,Taekwondo,07-01-1997,27
1947744,OKOROKOV Georgii,OKOROKOV G,Georgii OKOROKOV,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Wrestling,14-12-1996,27
1947747,LAWRENCE Jayden Alexander,LAWRENCE JA,Jayden Alexander LAWRENCE,Male,Athlete,AUS,Australia,Australia,AUS,0,0,Wrestling,06-10-1994,29
1947761,POLLING Kim,POLLING K,Kim POLLING,Female,Athlete,ITA,Italy,Italy,ITA,0,0,Judo,08-02-1991,33
1947771,BORLEE Kevin,BORLEE K,Kevin BORLEE,Male,Athlete,BEL,Belgium,Belgium,BEL,180,0,Athletics,22-02-1988,36
1947874,ENCISO Julio,ENCISO J,Julio ENCISO,Male,Athlete,PAR,Paraguay,Paraguay,PAR,168,0,Football,23-01-2004,20
1947879,HLIMI Khouloud,HLIMI K,Khouloud HLIMI,Female,Athlete,TUN,Tunisia,Tunisia,TUN,160,0,Boxing,05-02-1990,34
1947912,ERIC Jelena,ERIC J,Jelena ERIC,Female,Athlete,SRB,Serbia,Serbia,SRB,0,0,Cycling Road,15-01-1996,28
1947922,ILIC Ognjen,ILIC O,Ognjen ILIC,Male,Athlete,SRB,Serbia,Serbia,SRB,0,0,Cycling Road,21-11-1998,25
1947924,STURISKA Veronika Monika,STURISKA VM,Veronika Monika STURISKA,Female,Athlete,LAT,Latvia,Latvia,LAT,0,0,Cycling BMX Racing,28-12-2005,18
1947925,KRIGERS Kristens,KRIGERS K,Kristens KRIGERS,Male,Athlete,LAT,Latvia,Latvia,LAT,0,0,Cycling BMX Racing,25-08-1996,28
1947927,ZEBOLDS Ernests,ZEBOLDS E,Ernests ZEBOLDS,Male,Athlete,LAT,Latvia,Latvia,LAT,0,0,Cycling BMX Freestyle,03-06-1999,25
